(Index),idx,text,startSec,endSec,durationSec,gapToPrevSec,nearestSilenceEndSec,smearSec
480,480,and,176.28,176.35,0.07,0.08,174.24,2.04
481,481,for,176.35,177.08,0.73,0,174.24,2.11
482,482,three,177.08,177.1,0.02,0,174.24,2.84
483,483,full,177.1,177.35,0.25,0,174.24,2.86
484,484,heart,177.35,177.69,0.34,0,174.24,3.11
485,485,be,177.69,177.85,0.16,0,174.24,3.45
486,486,ats,177.85,178.04,0.19,0,174.24,3.61
487,487,the,178.04,178.22,0.18,0,174.24,3.8
488,488,column,178.22,178.72,0.5,0,174.24,3.98
489,489,loses,178.72,178.98,0.26,0,174.24,4.48
490,490,half,178.98,179.23,0.25,0,174.24,4.74
491,491,its,179.23,179.77,0.54,0,180.38,-1.15
492,492,light,179.77,179.83,0.06,0,180.38,-0.61
493,493,Nobody,179.97,180.37,0.4,0.14,180.38,-0.41
494,494,sh,180.37,180.5,0.13,0,180.38,-0.01
495,495,outs,180.5,180.77,0.27,0,180.38,0.12
496,496,But,181.64,182.38,0.74,0.87,182.28,-0.64
497,497,Der,182.38,182.68,0.3,0,182.28,0.1
498,498,ret,182.68,182.7,0.02,0,182.28,0.4
499,499,the,182.9,183.01,0.11,0.2,183.18,-0.28
500,500,rear,183.01,183.27,0.26,0,183.18,-0.17
501,501,guard,183.27,183.59,0.32,0,183.18,0.09
502,502,moves,183.72,184.17,0.45,0.13,184.16,-0.44
503,503,up,184.17,184.24,0.07,0,184.16,0.01
504,504,beside,184.24,184.56,0.32,0,184.16,0.08
505,505,you,184.56,184.77,0.21,0,184.16,0.4
506,506,and,184.77,184.94,0.17,0,184.16,0.61
507,507,puts,184.94,185.19,0.25,0,184.16,0.78
508,508,his,185.19,185.39,0.2,0,184.16,1.03
509,509,hand,185.39,185.65,0.26,0,184.16,1.23
510,510,flat,185.65,185.91,0.26,0,184.16,1.49
511,511,on,185.91,186.12,0.21,0,184.16,1.75
512,512,your,186.12,186.3,0.18,0,184.16,1.96
513,513,shoulder,186.3,186.97,0.67,0,184.16,2.14
514,514,Not,187.06,187.67,0.61,0.09,188.42,-1.36
515,515,hard,187.67,188.78,1.11,0,188.42,-0.75
516,516,not,188.94,189.25,0.31,0.16,189.56,-0.62
517,517,gentle,189.25,189.88,0.63,0,189.56,-0.31
518,518,just,190.56,190.64,0.08,0.68,190.92,-0.36
519,519,there,190.64,190.81,0.17,0,190.92,-0.28
520,520,He,191.04,191.11,0.07,0.23,190.92,0.12
521,521,holds,191.11,191.58,0.47,0,192.74,-1.63
522,522,it,191.58,191.97,0.39,0,192.74,-1.16
523,523,until,191.97,192.14,0.17,0,192.74,-0.77
524,524,you,192.14,192.38,0.24,0,192.74,-0.6
525,525,have,192.38,192.73,0.35,0,192.74,-0.36
526,526,the,192.73,192.93,0.2,0,192.74,-0.01
527,527,torch,192.93,193.33,0.4,0,192.74,0.19
528,528,burning,193.33,193.88,0.55,0,192.74,0.59
529,529,again,193.88,194.3,0.42,0,192.74,1.14
530,530,from,194.3,194.71,0.41,0,192.74,1.56
531,531,the,194.71,194.83,0.12,0,192.74,1.97
532,532,second,194.83,195.3,0.47,0,192.74,2.09
533,533,carrier,195.3,195.85,0.55,0,192.74,2.56
534,534,s,195.85,196.16,0.31,0,192.74,3.11
535,535,als,196.16,196.52,0.36,0,192.74,3.42
536,536,Then,197.16,197.24,0.08,0.64,197.22,-0.06
537,537,he,197.24,197.25,0.01,0,197.22,0.02
538,538,walks,197.25,197.66,0.41,0,197.22,0.03
539,539,back,197.66,197.79,0.13,0,197.22,0.44
540,540,to,197.79,198.19,0.4,0,197.22,0.57
541,541,his,198.19,198.58,0.39,0,197.22,0.97
542,542,post,198.58,198.79,0.21,0,197.22,1.36
543,543,without,198.79,199.39,0.6,0,197.22,1.57
544,544,a,199.39,199.47,0.08,0,200.86,-1.47
545,545,word,199.47,199.81,0.34,0,200.86,-1.39
546,546,The,200.07,200.33,0.26,0.26,200.86,-0.79
547,547,lesson,200.33,200.93,0.6,0,200.86,-0.53
548,548,in,200.93,201.31,0.38,0,200.86,0.07
549,549,that,201.31,201.36,0.05,0,200.86,0.45
550,550,touch,201.36,201.79,0.43,0,200.86,0.5
551,551,your,202.03,202.36,0.33,0.24,202.52,-0.49
552,552,mistake,202.36,203.12,0.76,0,202.52,-0.16
553,553,put,203.12,203.3,0.18,0,202.52,0.6
554,554,people,203.3,203.69,0.39,0,202.52,0.78
555,555,in,203.69,203.78,0.09,0,202.52,1.17
556,556,danger,203.78,204.21,0.43,0,205.08,-1.3
557,557,You,204.3,204.44,0.14,0.09,205.08,-0.78
558,558,are,204.44,204.83,0.39,0,205.08,-0.64
559,559,not,204.83,205.2,0.37,0,205.08,-0.25
560,560,punished,205.2,205.62,0.42,0,205.08,0.12
561,561,for,205.62,205.83,0.21,0,205.08,0.54
562,562,it,205.83,205.97,0.14,0,205.08,0.75
563,563,You,206.18,206.39,0.21,0.21,205.08,1.1
564,564,are,206.39,206.6,0.21,0,207.3,-0.91
565,565,expected,206.6,207.17,0.57,0,207.3,-0.7
566,566,to,207.17,207.31,0.14,0,207.3,-0.13
567,567,understand,207.31,208.03,0.72,0,207.3,0.01
568,568,that,208.03,208.35,0.32,0,207.3,0.73
569,569,on,208.35,208.45,0.1,0,207.3,1.05
570,570,your,208.45,208.73,0.28,0,207.3,1.15
571,571,own,208.73,208.94,0.21,0,207.3,1.43
572,572,You,209.3,209.74,0.44,0.36,210.04,-0.74
573,573,do,209.74,209.84,0.1,0,210.04,-0.3
574,574,not,209.84,210.19,0.35,0,210.04,-0.2
575,575,drop,210.19,210.78,0.59,0,210.04,0.15
576,576,a,210.78,210.8,0.02,0,210.04,0.74
577,577,torch,210.88,211.14,0.26,0.08,210.04,0.84
578,578,again,211.14,211.49,0.35,0,212.16,-1.02
579,579,Those,211.52,212.2,0.68,0.03,212.16,-0.64
580,580,long,212.2,212.33,0.13,0,212.16,0.04
581,581,column,212.33,212.75,0.42,0,212.16,0.17
582,582,walks,212.75,213.04,0.29,0,212.16,0.59
583,583,teach,213.04,213.38,0.34,0,212.16,0.88
584,584,you,213.38,213.58,0.2,0,212.16,1.22
585,585,how,213.58,213.84,0.26,0,212.16,1.42
586,586,to,213.84,213.91,0.07,0,212.16,1.68
587,587,read,213.91,214.18,0.27,0,212.16,1.75
588,588,the,214.18,214.37,0.19,0,212.16,2.02
589,589,night,214.37,214.61,0.24,0,212.16,2.21
590,590,by,214.61,214.95,0.34,0,212.16,2.45
591,591,its,214.95,215.05,0.1,0,212.16,2.79
592,592,sounds,215.05,215.46,0.41,0,212.16,2.89
593,593,An,215.81,216.02,0.21,0.35,216.54,-0.73
594,594,owl,216.02,216.33,0.31,0,216.54,-0.52
595,595,is,216.33,216.76,0.43,0,216.54,-0.21
596,596,neutral,216.76,217.3,0.54,0,216.54,0.22
597,597,Every,218.24,218.32,0.08,0.94,218.24,0
598,598,animal,218.32,218.42,0.1,0,218.24,0.08
599,599,going,218.42,218.73,0.31,0,218.24,0.18
600,600,silent,218.73,219.17,0.44,0,218.24,0.49
601,601,at,219.17,219.6,0.43,0,218.24,0.93
602,602,once,219.6,219.65,0.05,0,218.24,1.36
603,603,is,219.65,219.77,0.12,0,218.24,1.41
604,604,not,219.77,219.95,0.18,0,218.24,1.53
605,605,Wind,220.19,220.43,0.24,0.24,221.08,-0.89
606,606,through,220.43,220.91,0.48,0,221.08,-0.65
607,607,pine,220.91,221.28,0.37,0,221.08,-0.17
608,608,moves,221.28,221.54,0.26,0,221.08,0.2
609,609,without,221.54,221.97,0.43,0,221.08,0.46
610,610,any,221.97,222.39,0.42,0,221.08,0.89
611,611,pattern,222.39,222.81,0.42,0,221.08,1.31
612,612,Something,222.98,224,1.02,0.17,223.7,-0.72
613,613,large,224,224.33,0.33,0,223.7,0.3
614,614,moving,224.33,224.72,0.39,0,223.7,0.63
615,615,through,224.72,225.4,0.68,0,223.7,1.02
616,616,pine,225.4,225.45,0.05,0,223.7,1.7
617,617,has,225.45,225.65,0.2,0,223.7,1.75
618,618,a,225.65,225.71,0.06,0,223.7,1.95
619,619,rhythm,225.71,226.11,0.4,0,223.7,2.01
620,620,even,226.11,226.37,0.26,0,223.7,2.41
621,621,when,226.37,226.63,0.26,0,223.7,2.67
622,622,it,226.63,226.76,0.13,0,223.7,2.93
623,623,is,226.76,226.89,0.13,0,223.7,3.06
624,624,trying,226.89,227.3,0.41,0,223.7,3.19
625,625,to,227.3,227.42,0.12,0,223.7,3.6
626,626,suppress,227.42,228.15,0.73,0,228.58,-1.16
627,627,You,228.35,228.57,0.22,0.2,228.58,-0.23
628,628,learn,228.57,228.88,0.31,0,228.58,-0.01
629,629,to,228.88,228.98,0.1,0,228.58,0.3
630,630,feel,228.98,229.31,0.33,0,228.58,0.4
631,631,the,229.31,229.54,0.23,0,228.58,0.73
632,632,column,229.54,229.99,0.45,0,228.58,0.96
633,633,change,229.99,230.89,0.9,0,228.58,1.41
634,634,before,230.89,230.96,0.07,0,228.58,2.31
635,635,you,230.96,231.11,0.15,0,228.58,2.38
636,636,see,231.11,231.33,0.22,0,228.58,2.53
637,637,it,231.33,231.49,0.16,0,232.2,-0.87
638,638,change,231.49,231.93,0.44,0,232.2,-0.71
639,639,When,232.15,232.45,0.3,0.22,232.2,-0.05
640,640,the,232.45,232.67,0.22,0,232.2,0.25
641,641,lead,232.67,232.97,0.3,0,232.2,0.47
642,642,hunter,232.97,233.69,0.72,0,233.9,-0.93
643,643,slows,233.69,233.79,0.1,0,233.9,-0.21
644,644,every,233.94,234.31,0.37,0.15,233.9,0.04
645,645,person,234.31,234.75,0.44,0,233.9,0.41
646,646,slows,234.75,235.13,0.38,0,235.6,-0.85
647,647,signal,235.5,235.95,0.45,0.37,235.6,-0.1
648,648,no,236.28,236.35,0.07,0.33,236.56,-0.28
649,649,sound,236.35,236.73,0.38,0,236.56,-0.21
650,650,The,236.93,237.59,0.66,0.2,238.4,-1.47
651,651,shift,237.59,237.62,0.03,0,238.4,-0.81
652,652,moves,237.62,237.98,0.36,0,238.4,-0.78
653,653,back,237.98,238.29,0.31,0,238.4,-0.42
654,654,through,238.29,238.84,0.55,0,238.4,-0.11
655,655,the,238.84,239.07,0.23,0,238.4,0.44
656,656,group,239.07,239.5,0.43,0,238.4,0.67
657,657,the,239.5,239.69,0.19,0,238.4,1.1
658,658,way,239.69,239.94,0.25,0,238.4,1.29
659,659,cold,239.94,240.35,0.41,0,238.4,1.54
660,660,moves,240.35,240.62,0.27,0,238.4,1.95
661,661,through,240.62,241.17,0.55,0,238.4,2.22
662,662,water,241.17,241.5,0.33,0,238.4,2.77
663,663,You,242.16,242.41,0.25,0.66,242.92,-0.76
664,664,sleep,242.41,243.3,0.89,0,242.92,-0.51
665,665,lightly,243.3,243.63,0.33,0,242.92,0.38
666,666,now,243.63,243.97,0.34,0,242.92,0.71
667,667,even,243.98,244.3,0.32,0.01,242.92,1.06
668,668,at,244.3,244.46,0.16,0,242.92,1.38
669,669,camp,244.46,244.59,0.13,0,242.92,1.54
670,670,You,245.02,245.39,0.37,0.43,245.82,-0.8
671,671,did,245.39,245.53,0.14,0,245.82,-0.43
672,672,not,245.53,245.74,0.21,0,245.82,-0.29
673,673,decide,245.74,246.23,0.49,0,245.82,-0.08
674,674,to,246.23,246.39,0.16,0,245.82,0.41
675,675,Your,246.63,247.02,0.39,0.24,247.68,-1.05
676,676,body,247.02,247.28,0.26,0,247.68,-0.66
677,677,made,247.28,247.59,0.31,0,247.68,-0.4
678,678,that,247.59,248.13,0.54,0,247.68,-0.09
679,679,choice,248.13,248.4,0.27,0,247.68,0.45
680,680,without,248.4,248.96,0.56,0,247.68,0.72
681,681,asking,248.96,249.5,0.54,0,247.68,1.28
682,682,Level,251.56,251.64,0.08,2.06,251.8,-0.24
683,683,three,251.64,252,0.36,0,251.8,-0.16
684,684,the,252.11,252.96,0.85,0.11,252.98,-0.87
685,685,scout,252.96,253.11,0.15,0,252.98,-0.02
686,686,You,253.32,253.56,0.24,0.21,253.96,-0.64
687,687,are,253.56,253.8,0.24,0,253.96,-0.4
688,688,sixteen,253.8,254.36,0.56,0,253.96,-0.16
689,689,and,254.36,254.6,0.24,0,253.96,0.4
690,690,you,254.6,254.86,0.26,0,253.96,0.64
691,691,carry,254.86,255.32,0.46,0,253.96,0.9
692,692,your,255.32,255.71,0.39,0,253.96,1.36
693,693,own,255.71,255.8,0.09,0,253.96,1.75
694,694,spear,255.8,256.2,0.4,0,253.96,1.84
695,695,Not,256.43,256.68,0.25,0.23,257.12,-0.69
696,696,the,256.68,256.87,0.19,0,257.12,-0.44
697,697,heavy,256.87,257.52,0.65,0,257.12,-0.25
698,698,thr,257.52,257.56,0.04,0,257.12,0.4
699,699,usting,257.56,258.12,0.56,0,257.12,0.44
700,700,spear,258.12,258.52,0.4,0,257.12,1
701,701,of,258.52,258.56,0.04,0,257.12,1.4
702,702,the,258.56,258.64,0.08,0,257.12,1.44
703,703,senior,258.72,258.97,0.25,0.08,257.12,1.6
704,704,hunters,258.97,259.34,0.37,0,257.12,1.85
705,705,A,259.5,260.06,0.56,0.16,260.22,-0.72
706,706,throwing,260.06,260.33,0.27,0,260.22,-0.16
707,707,spear,260.33,260.81,0.48,0,260.22,0.11
708,708,its,260.96,261.23,0.27,0.15,260.22,0.74
709,709,fl,261.23,261.41,0.18,0,261.62,-0.39
710,710,int,261.41,261.68,0.27,0,261.62,-0.21
711,711,point,261.68,262.13,0.45,0,261.62,0.06
712,712,na,262.13,262.41,0.28,0,261.62,0.51
713,713,pped,262.41,262.79,0.38,0,261.62,0.79
714,714,by,262.79,262.85,0.06,0,261.62,1.17
715,715,hand,262.85,263.21,0.36,0,261.62,1.23
716,716,and,263.21,263.48,0.27,0,261.62,1.59
717,717,bound,263.48,263.93,0.45,0,263.84,-0.36
718,718,to,263.93,264.16,0.23,0,263.84,0.09
719,719,the,264.16,264.6,0.44,0,263.84,0.32
720,720,shaft,264.6,264.88,0.28,0,263.84,0.76
721,721,with,264.88,265.04,0.16,0,263.84,1.04
722,722,pine,265.04,265.45,0.41,0,263.84,1.2
723,723,pitch,265.45,265.5,0.05,0,263.84,1.61
724,724,pitch,265.58,265.86,0.28,0.08,263.84,1.74
725,725,and,265.86,266.08,0.22,0,263.84,2.02
726,726,wet,266.08,266.14,0.06,0,263.84,2.24
727,727,sine,266.14,266.59,0.45,0,263.84,2.3
728,728,w,266.59,266.9,0.31,0,266.94,-0.35
729,729,that,266.9,266.95,0.05,0,266.94,-0.04
730,730,dried,266.95,267.31,0.36,0,266.94,0.01
731,731,hard,267.31,267.6,0.29,0,266.94,0.37
732,732,as,267.6,267.74,0.14,0,266.94,0.66
733,733,rock,267.74,268.04,0.3,0,266.94,0.8
734,734,They,268.24,268.54,0.3,0.2,269,-0.76
735,735,start,268.54,268.9,0.36,0,269,-0.46
736,736,sending,268.9,269.63,0.73,0,269,-0.1
737,737,you,269.63,269.66,0.03,0,269,0.63
738,738,on,269.66,269.77,0.11,0,269,0.66
739,739,forward,269.77,270.35,0.58,0,269,0.77
740,740,runs,270.35,271.19,0.84,0,271.42,-1.07
741,741,Never,271.46,271.66,0.2,0.27,271.42,0.04
742,742,far,271.66,271.86,0.2,0,271.42,0.24
743,743,Never,272.86,272.94,0.08,1,273,-0.14
744,744,alone,272.94,273.06,0.12,0,273,-0.06
745,745,You,273.35,273.49,0.14,0.29,273,0.35
746,746,go,273.49,274.28,0.79,0,274.62,-1.13
747,747,with,274.28,274.55,0.27,0,274.62,-0.34
748,748,Kor,274.55,274.95,0.4,0,274.62,-0.07
749,749,ik,274.95,275.22,0.27,0,274.62,0.33
750,750,22,275.5,276.16,0.66,0.28,275.96,-0.46
751,751,who,276.36,276.69,0.33,0.2,275.96,0.4
752,752,been,276.69,277.01,0.32,0,275.96,0.73
753,753,sc,277.01,277.04,0.03,0,275.96,1.05
754,754,outing,277.04,277.43,0.39,0,275.96,1.08
755,755,for,277.43,277.56,0.13,0,275.96,1.47
756,756,four,277.56,277.79,0.23,0,275.96,1.6
757,757,years,277.79,278.07,0.28,0,275.96,1.83
758,758,The,278.55,278.82,0.27,0.48,278.9,-0.35
759,759,two,278.82,278.9,0.08,0,278.9,-0.08
760,760,of,278.9,279.1,0.2,0,278.9,0
761,761,you,279.1,279.42,0.32,0,278.9,0.2
762,762,move,279.42,279.86,0.44,0,278.9,0.52
763,763,ahead,279.86,280.04,0.18,0,278.9,0.96
764,764,of,280.04,280.17,0.13,0,278.9,1.14
765,765,the,280.17,280.36,0.19,0,278.9,1.27
766,766,main,280.36,280.62,0.26,0,278.9,1.46
767,767,group,280.62,280.92,0.3,0,278.9,1.72
768,768,by,280.92,281.41,0.49,0,278.9,2.02
769,769,about,281.41,281.46,0.05,0,278.9,2.51
770,770,the,281.46,281.6,0.14,0,278.9,2.56
771,771,distance,281.6,282.12,0.52,0,278.9,2.7
772,772,a,282.12,282.21,0.09,0,278.9,3.22
773,773,man,282.21,282.37,0.16,0,278.9,3.31
774,774,can,282.37,282.58,0.21,0,278.9,3.47
775,775,shout,282.58,282.89,0.31,0,278.9,3.68
776,776,and,282.89,283.08,0.19,0,278.9,3.99
777,777,be,283.08,283.21,0.13,0,278.9,4.18
778,778,heard,283.21,283.54,0.33,0,284,-0.79
779,779,Your,283.8,284.18,0.38,0.26,284,-0.2
780,780,job,284.18,284.2,0.02,0,284,0.18
781,781,is,284.2,284.31,0.11,0,284,0.2
782,782,to,284.31,284.44,0.13,0,284,0.31
783,783,read,284.44,284.7,0.26,0,284,0.44
784,784,the,284.7,284.88,0.18,0,284,0.7
785,785,ground,284.88,285.4,0.52,0,284,0.88
786,786,before,285.4,285.79,0.39,0,284,1.4
787,787,everyone,285.79,285.95,0.16,0,284,1.79
788,788,else,285.95,286.8,0.85,0,284,1.95
789,789,walks,286.8,286.93,0.13,0,284,2.8
790,790,onto,286.93,287.15,0.22,0,287.86,-0.93
791,791,it,287.15,287.35,0.2,0,287.86,-0.71
792,792,You,287.47,287.66,0.19,0.12,287.86,-0.39
793,793,learn,287.66,287.98,0.32,0,287.86,-0.2
794,794,to,287.98,288.11,0.13,0,287.86,0.12
795,795,smell,288.11,288.44,0.33,0,287.86,0.25
796,796,before,288.44,288.82,0.38,0,287.86,0.58
797,797,you,288.82,289,0.18,0,287.86,0.96
798,798,look,289,289.25,0.25,0,287.86,1.14
799,799,A,289.52,289.56,0.04,0.27,289.96,-0.44
800,800,predator,289.56,290.04,0.48,0,289.96,-0.4
801,801,s,290.04,290.17,0.13,0,289.96,0.08
802,802,presence,290.17,291.09,0.92,0,289.96,0.21
803,803,reaches,291.09,291.36,0.27,0,289.96,1.13
804,804,nose,291.44,291.7,0.26,0.08,289.96,1.48
805,805,before,291.7,291.88,0.18,0,289.96,1.74
806,806,your,291.88,292.76,0.88,0,289.96,1.92
807,807,mind,292.76,292.91,0.15,0,293.64,-0.88
808,808,names,292.91,293.31,0.4,0,293.64,-0.73
809,809,it,293.31,293.48,0.17,0,293.64,-0.33
810,810,Something,293.73,294.49,0.76,0.25,293.64,0.09
811,811,thick,294.49,294.91,0.42,0,295.22,-0.73
812,812,mus,295.1,295.48,0.38,0.19,295.22,-0.12
813,813,ky,295.48,295.51,0.03,0,295.22,0.26
814,814,wrong,295.7,296.09,0.39,0.19,296.24,-0.54
815,815,in,296.09,296.24,0.15,0,296.24,-0.15
816,816,a,296.24,296.31,0.07,0,296.24,0
817,817,way,296.31,296.53,0.22,0,296.24,0.07
818,818,that,296.53,296.88,0.35,0,296.24,0.29
819,819,is,296.88,297.31,0.43,0,296.24,0.64
820,820,hard,297.31,297.32,0.01,0,296.24,1.07
821,821,to,297.32,297.46,0.14,0,296.24,1.08
822,822,describe,297.46,298.08,0.62,0,296.24,1.22
823,823,You,299.02,299.04,0.02,0.94,299.08,-0.06
824,824,catch,299.04,299.1,0.06,0,299.08,-0.04
825,825,it,299.1,299.2,0.1,0,299.08,0.02
826,826,on,299.2,299.36,0.16,0,299.08,0.12
827,827,your,299.36,299.54,0.18,0,299.08,0.28
828,828,third,299.54,300.35,0.81,0,299.08,0.46
829,829,run,300.35,300.44,0.09,0,299.08,1.27
830,830,and,300.44,300.6,0.16,0,300.96,-0.52
831,831,stop,300.6,300.97,0.37,0,300.96,-0.36
832,832,walking,300.97,301.51,0.54,0,300.96,0.01
833,833,Kor,301.8,302.06,0.26,0.29,302.54,-0.74
834,834,ik,302.06,302.32,0.26,0,302.54,-0.48
835,835,stops,302.32,302.59,0.27,0,302.54,-0.22
836,836,half,302.59,302.76,0.17,0,302.54,0.05
837,837,a,302.76,303.17,0.41,0,302.54,0.22
838,838,step,303.17,303.4,0.23,0,302.54,0.63
839,839,after,303.4,303.82,0.42,0,302.54,0.86
840,840,you,303.82,304.07,0.25,0,302.54,1.28
841,841,He,304.33,304.98,0.65,0.26,305.14,-0.81
842,842,has,304.98,305.23,0.25,0,305.14,-0.16
843,843,it,305.23,305.58,0.35,0,305.14,0.09
844,844,too,305.58,305.69,0.11,0,305.14,0.44
845,845,you,306.66,306.74,0.08,0.97,307.02,-0.36
846,846,stand,306.74,306.99,0.25,0,307.02,-0.28
847,847,without,306.99,307.73,0.74,0,307.02,-0.03
848,848,moving,307.73,308.07,0.34,0,307.02,0.71
849,849,for,308.07,308.19,0.12,0,307.02,1.05
850,850,a,308.19,308.29,0.1,0,307.02,1.17
851,851,long,308.29,308.61,0.32,0,307.02,1.27
852,852,count,308.61,308.94,0.33,0,307.02,1.59
853,853,long,309.09,309.39,0.3,0.15,309.72,-0.63
854,854,enough,309.39,309.96,0.57,0,309.72,-0.33
855,855,for,309.96,310.06,0.1,0,309.72,0.24
856,856,your,310.06,310.41,0.35,0,309.72,0.34
857,857,own,310.41,310.81,0.4,0,309.72,0.69
858,858,breathing,310.81,311.26,0.45,0,309.72,1.09
859,859,to,311.26,311.53,0.27,0,309.72,1.54
860,860,feel,311.53,311.78,0.25,0,309.72,1.81
861,861,very,311.86,312.2,0.34,0.08,309.72,2.14
862,862,loud,312.2,312.33,0.13,0,309.72,2.48
863,863,You,313.18,313.24,0.06,0.85,313.8,-0.62
864,864,back,313.24,313.73,0.49,0,313.8,-0.56
865,865,out,313.73,313.97,0.24,0,313.8,-0.07
866,866,the,313.97,314.32,0.35,0,313.8,0.17
867,867,way,314.32,314.59,0.27,0,313.8,0.52
868,868,water,314.59,315.11,0.52,0,313.8,0.79
869,869,runs,315.11,315.51,0.4,0,313.8,1.31
870,870,in,315.51,315.93,0.42,0,313.8,1.71
871,871,reverse,315.93,316.47,0.54,0,317.22,-1.29
872,872,Slow,316.76,317.4,0.64,0.29,317.22,-0.46
873,873,continuous,317.74,318.45,0.71,0.34,318.4,-0.66
874,874,nothing,318.78,319.38,0.6,0.33,319.78,-1
875,875,sudden,319.38,320.01,0.63,0,319.78,-0.4
876,876,enough,320.01,320.72,0.71,0,319.78,0.23
877,877,to,320.72,320.89,0.17,0,319.78,0.94
878,878,announce,320.89,321.24,0.35,0,319.78,1.11
879,879,you,321.24,322.07,0.83,0,322.54,-1.3
880,880,You,322.14,322.35,0.21,0.07,322.54,-0.4
881,881,never,322.35,322.74,0.39,0,322.54,-0.19
882,882,see,322.74,322.99,0.25,0,322.54,0.2
883,883,the,322.99,323.26,0.27,0,322.54,0.45
884,884,cave,323.26,323.58,0.32,0,322.54,0.72
885,885,lion,323.58,324.02,0.44,0,322.54,1.04
886,886,that,324.02,324.26,0.24,0,322.54,1.48
887,887,night,324.26,324.87,0.61,0,325.82,-1.56
888,888,But,324.93,325.29,0.36,0.06,325.82,-0.89
889,889,you,325.29,325.43,0.14,0,325.82,-0.53
890,890,find,325.43,325.77,0.34,0,325.82,-0.39
891,891,its,325.77,326.01,0.24,0,325.82,-0.05
892,892,tracks,326.01,326.68,0.67,0,325.82,0.19
893,893,in,326.68,326.7,0.02,0,325.82,0.86
894,894,the,326.7,326.95,0.25,0,325.82,0.88
895,895,frost,326.95,327.37,0.42,0,325.82,1.13
896,896,the,327.37,327.72,0.35,0,325.82,1.55
897,897,next,327.72,327.92,0.2,0,325.82,1.9
898,898,morning,327.92,328.37,0.45,0,328.84,-0.92
899,899,two,328.48,328.65,0.17,0.11,328.84,-0.36
900,900,spear,328.65,329.32,0.67,0,328.84,-0.19
901,901,lengths,329.32,329.47,0.15,0,328.84,0.48
902,902,from,329.47,329.7,0.23,0,328.84,0.63
903,903,where,329.7,330.02,0.32,0,328.84,0.86
904,904,you,330.02,330.21,0.19,0,328.84,1.18
905,905,stood,330.21,330.53,0.32,0,331.08,-0.87
906,906,The,330.72,330.96,0.24,0.19,331.08,-0.36
907,907,print,330.96,331.23,0.27,0,331.08,-0.12
908,908,is,331.23,331.35,0.12,0,331.08,0.15
909,909,wider,331.35,331.65,0.3,0,331.08,0.27
910,910,than,331.65,332.07,0.42,0,331.08,0.57
911,911,both,332.07,332.17,0.1,0,331.08,0.99
912,912,your,332.17,332.49,0.32,0,331.08,1.09
913,913,hands,332.49,332.74,0.25,0,331.08,1.41
914,914,laid,332.74,332.99,0.25,0,331.08,1.66
915,915,side,332.99,333.54,0.55,0,331.08,1.91
916,916,side,333.54,333.85,0.31,0,331.08,2.46
917,917,You,334.07,334.27,0.2,0.22,334.56,-0.49
918,918,look,334.27,334.62,0.35,0,334.56,-0.29
919,919,at,334.62,334.92,0.3,0,334.56,0.06
920,920,it,334.92,334.96,0.04,0,334.56,0.36
921,921,for,334.96,335.17,0.21,0,334.56,0.4
922,922,a,335.17,335.23,0.06,0,334.56,0.61
923,923,long,335.23,335.54,0.31,0,334.56,0.67
924,924,time,335.54,335.85,0.31,0,336.62,-1.08
925,925,You,336.08,336.31,0.23,0.23,336.62,-0.54
926,926,bring,336.31,336.7,0.39,0,336.62,-0.31
927,927,the,336.7,336.93,0.23,0,336.62,0.08
928,928,information,336.93,337.8,0.87,0,336.62,0.31
929,929,back,337.8,338.11,0.31,0,336.62,1.18
930,930,That,338.34,338.65,0.31,0.23,338.76,-0.42
931,931,is,338.65,338.78,0.13,0,338.76,-0.11
932,932,the,338.78,339.06,0.28,0,338.76,0.02
933,933,job,339.06,339.5,0.44,0,338.76,0.3
934,934,Not,339.66,340.1,0.44,0.16,340.86,-1.2
935,935,to,340.1,340.54,0.44,0,340.86,-0.76
936,936,engage,340.54,341.3,0.76,0,340.86,-0.32
937,937,not,341.7,341.89,0.19,0.4,342.04,-0.34
938,938,to,341.89,342.07,0.18,0,342.04,-0.15
939,939,prove,342.07,343.03,0.96,0,344.34,-2.27
940,940,anything,343.03,343.25,0.22,0,344.34,-1.31
941,941,See,343.57,343.79,0.22,0.32,344.34,-0.77
942,942,register,343.94,344.66,0.72,0.15,344.34,-0.4
943,943,return,344.92,345.36,0.44,0.26,345.1,-0.18
944,944,a,345.54,345.77,0.23,0.18,345.98,-0.44
945,945,scout,345.77,346.19,0.42,0,345.98,-0.21
946,946,who,346.19,346.35,0.16,0,345.98,0.21
947,947,sees,346.35,346.71,0.36,0,346.86,-0.51
948,948,too,346.71,347.52,0.81,0,346.86,-0.15
949,949,little,347.52,347.58,0.06,0,346.86,0.66
950,950,end,347.58,347.79,0.21,0,346.86,0.72
951,951,angers,347.79,348.32,0.53,0,346.86,0.93
952,952,the,348.32,348.62,0.3,0,346.86,1.46
953,953,band,348.62,349.01,0.39,0,346.86,1.76
954,954,scout,349.94,350.02,0.08,0.93,350.04,-0.1
955,955,who,350.02,350.12,0.1,0,350.04,-0.02
956,956,imag,350.12,350.48,0.36,0,350.04,0.08
957,957,ines,350.48,350.58,0.1,0,350.04,0.44
958,958,too,350.58,351.35,0.77,0,350.04,0.54
959,959,much,351.35,351.51,0.16,0,350.04,1.31
960,960,does,351.51,351.89,0.38,0,350.04,1.47
